cohort,seed,budget,uniform_ISR,pivot_ISR,uniform_minus_pivot
original,1400854,2,0.0,0.0,0.0
original,1400891,2,0.0,0.0,0.0
original,1400928,2,0.15451336090996026,0.15451336090996026,0.0
original,1400965,2,0.0,0.0,0.0
original,1401002,2,0.022191086028443663,0.0,0.022191086028443663
original,1401039,2,0.0,0.022191086028443663,-0.022191086028443663
original,1401076,2,0.20548663909003972,0.20548663909003972,0.0
original,1401113,2,0.022191086028443663,0.022191086028443663,0.0
original,1401150,2,0.0,0.0,0.0
original,1401187,2,0.0,0.0,0.0
original,1401224,2,0.0,0.0,0.0
original,1401261,2,0.0,0.08565560821484974,-0.08565560821484974
original,1401298,2,0.0,0.0,0.0
original,1401335,2,0.0,0.0,0.0
original,1401372,2,0.0,0.0,0.0
original,1401409,2,0.0,0.0,0.0
original,1401446,2,0.11006891646551575,0.11006891646551575,0.0
original,1401483,2,0.0,0.0,0.0
original,1401520,2,0.0,0.0,0.0
original,1401557,2,0.0,0.0,0.0
original,1401594,2,0.09552441936177702,0.15451336090996026,-0.05898894154818324
original,1401631,2,0.0,0.0,0.0
original,1401668,2,0.0,0.022191086028443663,-0.022191086028443663
original,1401705,2,0.24548663909003982,0.24548663909003982,0.0
original,1401742,2,0.0,0.06320214448026051,-0.06320214448026051
original,1401779,2,0.022191086028443663,0.0,0.022191086028443663
original,1401816,2,0.0,0.0,0.0
original,1401853,2,0.0,0.0,0.0
original,1401890,2,0.0,0.0,0.0
original,1401927,2,0.0,0.0,0.0
original,1401964,2,0.0,0.09898894154818316,-0.09898894154818316
original,1402001,2,0.15451336090996026,0.0,0.15451336090996026
original,1402038,2,0.13232227488151638,0.13232227488151638,0.0
original,1402075,2,0.0,0.0,0.0
original,1402112,2,0.022191086028443663,0.022191086028443663,0.0
original,1402149,2,0.0,0.0,0.0
original,1402186,2,0.07881997242337313,0.0,0.07881997242337313
original,1400003,4,0.04444444444444451,0.0,0.04444444444444451
original,1400040,4,0.0,0.0,0.0
original,1400077,4,0.0,0.0,0.0
original,1400114,4,0.0,0.11013118885307271,-0.11013118885307271
original,1400151,4,0.0,0.0,0.0
original,1400188,4,0.11013118885307271,0.0,0.11013118885307271
original,1400225,4,0.0,0.0,0.0
original,1400262,4,0.0,0.0,0.0
original,1400299,4,0.0,0.0,0.0
original,1400336,4,0.0,0.0,0.0
original,1400373,4,0.0,0.0,0.0
original,1400410,4,0.0,0.0,0.0
original,1400447,4,0.0,0.0,0.0
original,1400484,4,0.0,0.0,0.0
original,1400521,4,0.0,0.0,0.0
original,1400558,4,0.022191086028443663,0.0,0.022191086028443663
original,1400595,4,0.0,0.0,0.0
original,1400632,4,0.0,0.0,0.0
original,1400669,4,0.0,0.022191086028443663,-0.022191086028443663
original,1400706,4,0.0,0.0,0.0
original,1400743,4,0.0,0.0,0.0
original,1400780,4,0.0,0.0,0.0
original,1400817,4,0.0,0.0,0.0
original,1400854,4,0.0,0.0,0.0
original,1400891,4,0.0,0.0,0.0
original,1400928,4,0.0,0.0,0.0
original,1400965,4,0.0,0.0,0.0
original,1401002,4,0.022191086028443663,0.0,0.022191086028443663
original,1401039,4,0.0,0.0,0.0
original,1401076,4,0.20548663909003972,0.0,0.20548663909003972
original,1401113,4,0.0,0.022191086028443663,-0.022191086028443663
original,1401150,4,0.0,0.0,0.0
original,1401187,4,0.0,0.0,0.0
original,1401224,4,0.0,0.0,0.0
original,1401261,4,0.0,0.0,0.0
original,1401298,4,0.0,0.0,0.0
original,1401335,4,0.0,0.0,0.0
original,1401372,4,0.0,0.0,0.0
original,1401409,4,0.0,0.0,0.0
original,1401446,4,0.0,0.0,0.0
original,1401483,4,0.0,0.0,0.0
original,1401520,4,0.0,0.0,0.0
original,1401557,4,0.0,0.0,0.0
original,1401594,4,0.09552441936177702,0.0,0.09552441936177702
original,1401631,4,0.0,0.0,0.0
original,1401668,4,0.0,0.022191086028443663,-0.022191086028443663
original,1401705,4,0.0,0.0,0.0
original,1401742,4,0.0,0.0,0.0
original,1401779,4,0.0,0.0,0.0
original,1401816,4,0.0,0.0,0.0
original,1401853,4,0.0,0.0,0.0
original,1401890,4,0.0,0.0,0.0
original,1401927,4,0.0,0.0,0.0
original,1401964,4,0.0,0.0,0.0
original,1402001,4,0.15451336090996026,0.0,0.15451336090996026
original,1402038,4,0.13232227488151638,0.0,0.13232227488151638
original,1402075,4,0.0,0.0,0.0
original,1402112,4,0.0,0.0,0.0
original,1402149,4,0.0,0.0,0.0
original,1402186,4,0.07881997242337313,0.0,0.07881997242337313
replication,2400003,2,0.0,0.022191086028443663,-0.022191086028443663
replication,2400040,2,0.0,0.0621910860284437,-0.0621910860284437
replication,2400077,2,0.0,0.0,0.0
replication,2400114,2,0.0,0.0,0.0
replication,2400151,2,0.0,0.0,0.0
replication,2400188,2,0.0,0.0,0.0
replication,2400225,2,0.15451336090996026,0.15451336090996026,0.0
replication,2400262,2,0.0,0.0,0.0
replication,2400299,2,0.0,0.0,0.0
replication,2400336,2,0.0,0.0621910860284437,-0.0621910860284437
replication,2400373,2,0.0,0.0,0.0
replication,2400410,2,0.0,0.0,0.0
replication,2400447,2,0.0,0.05434439178515016,-0.05434439178515016
replication,2400484,2,0.0,0.0,0.0
replication,2400521,2,0.15451336090996026,0.0,0.15451336090996026
replication,2400558,2,0.0,0.0,0.0
replication,2400595,2,0.0,0.0,0.0
replication,2400632,2,0.0,0.0,0.0
replication,2400669,2,0.1654866390900398,0.0,0.1654866390900398
replication,2400706,2,0.0,0.0,0.0
replication,2400743,2,0.022191086028443663,0.022191086028443663,0.0
replication,2400780,2,0.0,0.04101105845181685,-0.04101105845181685
replication,2400817,2,0.0,0.012322274881516604,-0.012322274881516604
replication,2400854,2,0.4499310835344842,0.4499310835344842,0.0
replication,2400891,2,0.0,0.0,0.0
replication,2400928,2,0.0,0.0,0.0
replication,2400965,2,0.0,0.0,0.0
replication,2401002,2,0.0,0.0,0.0
replication,2401039,2,0.10219108602844373,0.0,0.10219108602844373
replication,2401076,2,0.0,0.0,0.0
replication,2401113,2,0.022191086028443663,0.022191086028443663,0.0
replication,2401150,2,0.0,0.0,0.0
replication,2401187,2,0.0,0.0,0.0
replication,2401224,2,0.0,0.0,0.0
replication,2401261,2,0.0,0.0,0.0
replication,2401298,2,0.022191086028443663,0.022191086028443663,0.0
replication,2401335,2,0.0,0.0,0.0
replication,2401372,2,0.0,0.15451336090996026,-0.15451336090996026
replication,2401409,2,0.005486639090039658,0.005486639090039658,0.0
replication,2401446,2,0.0,0.0,0.0
replication,2401483,2,0.0,0.0,0.0
replication,2401520,2,0.24993108353448423,0.005486639090039769,0.24444444444444446
replication,2401557,2,0.0,0.0,0.0
replication,2401594,2,0.0,0.0,0.0
replication,2401631,2,0.0,0.0,0.0
replication,2401668,2,0.0,0.0,0.0
replication,2401705,2,0.0,0.1323222748815166,-0.1323222748815166
replication,2401742,2,0.022191086028443663,0.022191086028443663,0.0
replication,2401779,2,0.0,0.0,0.0
replication,2401816,2,0.0,0.0,0.0
replication,2401853,2,0.15451336090996026,0.15451336090996026,0.0
replication,2401890,2,0.0,0.0,0.0
replication,2401927,2,0.0,0.0,0.0
replication,2401964,2,0.0,0.0,0.0
replication,2402001,2,0.0,0.15451336090996026,-0.15451336090996026
replication,2402038,2,0.0,0.0,0.0
replication,2402075,2,0.0,0.0,0.0
replication,2402112,2,0.0,0.0,0.0
replication,2402149,2,0.0,0.009931083534484242,-0.009931083534484242
replication,2402186,2,0.0,0.0,0.0
replication,2400003,4,0.0,0.0,0.0
replication,2400040,4,0.0,0.0,0.0
replication,2400077,4,0.0,0.0,0.0
replication,2400114,4,0.0,0.0,0.0
replication,2400151,4,0.0,0.0,0.0
replication,2400188,4,0.0,0.0,0.0
replication,2400225,4,0.15451336090996026,0.0,0.15451336090996026
replication,2400262,4,0.0,0.0,0.0
replication,2400299,4,0.0,0.0,0.0
replication,2400336,4,0.0,0.0,0.0
replication,2400373,4,0.0,0.0,0.0
replication,2400410,4,0.0,0.0,0.0
replication,2400447,4,0.0,0.0,0.0
replication,2400484,4,0.0,0.0,0.0
replication,2400521,4,0.0,0.0,0.0
replication,2400558,4,0.0,0.0,0.0
replication,2400595,4,0.0,0.0,0.0
replication,2400632,4,0.0,0.0,0.0
replication,2400669,4,0.0,0.0,0.0
replication,2400706,4,0.0,0.0,0.0
replication,2400743,4,0.0,0.0,0.0
replication,2400780,4,0.0,0.0,0.0
replication,2400817,4,0.0,0.0,0.0
replication,2400854,4,0.0,0.0,0.0
replication,2400891,4,0.0,0.0,0.0
replication,2400928,4,0.07006891646551572,0.0,0.07006891646551572
replication,2400965,4,0.0,0.0,0.0
replication,2401002,4,0.0,0.0,0.0
replication,2401039,4,0.0,0.0,0.0
replication,2401076,4,0.0,0.0,0.0
replication,2401113,4,0.0,0.022191086028443663,-0.022191086028443663
replication,2401150,4,0.0,0.0,0.0
replication,2401187,4,0.0,0.0,0.0
replication,2401224,4,0.0,0.0,0.0
replication,2401261,4,0.0,0.0,0.0
replication,2401298,4,0.0,0.0,0.0
replication,2401335,4,0.0,0.0,0.0
replication,2401372,4,0.0,0.0,0.0
replication,2401409,4,0.0,0.0,0.0
replication,2401446,4,0.0,0.0,0.0
replication,2401483,4,0.0,0.0,0.0
replication,2401520,4,0.0,0.0,0.0
replication,2401557,4,0.0,0.0,0.0
replication,2401594,4,0.0,0.0,0.0
replication,2401631,4,0.0,0.0,0.0
replication,2401668,4,0.0,0.0,0.0
replication,2401705,4,0.0,0.0,0.0
replication,2401742,4,0.0,0.0,0.0
replication,2401779,4,0.0,0.0,0.0
replication,2401816,4,0.0,0.0,0.0
replication,2401853,4,0.0,0.0,0.0
replication,2401890,4,0.0,0.0,0.0
replication,2401927,4,0.0,0.0,0.0
replication,2401964,4,0.0,0.0,0.0
replication,2402001,4,0.0,0.0,0.0
replication,2402038,4,0.0,0.0,0.0
replication,2402075,4,0.0,0.0,0.0
replication,2402112,4,0.0,0.0,0.0
replication,2402149,4,0.0,0.0,0.0
replication,2402186,4,0.0,0.0,0.0
